line_id,uom_name
10408,PIECE
10409,PIECE
10410,PIECE
10411,PIECE
10423,PIECE
10458,CARTON DE 750
10467,CARTON DE 750
10474,CARTON DE 750
10480,CARTON DE 750
10484,CARTON DE 750
10498,PIECE
10514,CARTON DE 750
10516,PIECE
10601,PIECE
10602,PIECE
10604,PIECE
10605,PIECE
10612,CARTON DE 750
10633,CARTON DE 25
10636,CARTON DE 50
10695,SACHET DE 20
10696,SACHET DE 18
10720,CARTON DE 750
10745,PIECE
10754,CARTON DE 750
10768,CARTON DE 750
10786,CARTON DE 750
10800,PIECE
10803,PIECE
10854,CARTON DE 6
10918,CARTON DE 750
10922,1
10924,1
10928,CARTON DE 750
10941,BOITE
10942,BOITE
10943,BOITE
10944,BOITE
10945,PIECE
10946,PIECE
10947,PIECE
10986,CARTON DE 750
10992,PIECE
10993,PIECE
11012,CARTON DE 750
11022,CARTON DE 750
11029,PIECE
11030,PIECE
11031,PIECE
11032,PIECE
11033,PIECE
11034,PIECE
11035,PIECE
11037,PIECE
11038,PIECE
11039,PIECE
11045,CARTON DE 200
11054,PIECE
11055,PIECE
11056,PIECE
11057,BOITE
11058,BOITE
11059,BOITE
11060,BOITE
11062,PIECE
11063,PIECE
11064,PIECE
11065,PIECE
11066,PIECE
11067,PIECE
11068,PIECE
11069,PIECE
11070,PIECE
11071,PIECE
11079,CARTON DE 750
11088,1
11109,1
11162,PIECE
11163,PIECE
11169,PIECE
11174,PIECE
11175,PIECE
11176,PIECE
11187,PIECE
11188,PIECE
11314,CARTON DE 6
11316,CARTON DE 750
11323,PIECE
11349,PIECE
11363,CARTON DE 750
11394,SACHET DE 20
11395,SACHET DE 20
11396,SACHET DE 15
11397,SACHET DE 14
11398,SACHET DE 14
11399,SACHET DE 14
11400,SACHET DE 12
11401,SACHET DE 16
11402,SACHET DE 32
11403,SACHET DE 30
11404,SACHET DE 28
11405,SACHET DE 24
11421,SACHET DE 20
11422,SACHET DE 20
11423,SACHET DE 40
11424,SACHET DE 14
11425,25
11426,SACHET DE 12
11427,FLOWPACK
11428,SACHET DE 32
11453,PIECE
11506,SACHET DE 15
11568,CARTON DE 750
11574,CARTON DE 750
11586,CARTON DE 750
11599,PIECE
11600,PIECE
11601,SACHET DE 20
11602,PIECE
11603,SACHET DE 14
11604,PIECE
11605,SACHET DE 40
11606,PIECE
11607,PIECE
11608,SACHET DE 14
11609,PIECE
11610,SACHET DE 12
11611,PIECE
11612,SACHET DE 20
11613,PIECE
11614,SACHET DE 10
11616,PIECE
11626,PIECE
11658,PIECE
11659,PIECE
11660,PIECE
11661,PIECE
11734,PIECE
11735,PIECE
11736,PIECE
11737,FLOWPACK
11783,CARTON DE 750
11796,CARTON DE 6
11807,CARTON DE 750
11815,CARTON DE 6
11845,PIECE
11846,PIECE
11874,PIECE
11875,PIECE
11883,CARTON DE 750
11895,CARTON DE 6
11906,PIECE
11907,PIECE
11908,PIECE
11910,PIECE
11913,CARTON DE 750
11958,PIECE
11980,CARTON DE 750
11984,PIECE
11985,PIECE
11988,PIECE
11991,CARTON DE 6
11995,PIECE
11996,PIECE
12027,PIECE
12028,PIECE
12029,PIECE
12030,PIECE
12031,PIECE
12032,PIECE
12037,BOITE
12038,BOITE
12039,BOITE
